tipo_prestacion,fecha_ingreso,hora_ingreso,domicilio_barrio,hora
Denuncia,01/12/2021,12:31:46,SAN CRISTOBAL,12
Denuncia,01/12/2021,08:48:33,CHACARITA,08
Denuncia,01/12/2021,08:38:11,CHACARITA,08
Denuncia,01/12/2021,09:21:15,VILLA URQUIZA,09
Denuncia,01/12/2021,14:28:38,CHACARITA,14
Denuncia,01/12/2021,20:23:54,PUERTO MADERO,20
Denuncia,01/12/2021,12:24:59,BALVANERA,12
Denuncia,01/12/2021,10:01:42,VILLA CRESPO,10
Denuncia,01/12/2021,15:49:12,BALVANERA,15
Denuncia,01/12/2021,16:18:20,CABALLITO,16
Denuncia,01/12/2021,21:26:11,SAN NICOLAS,21
Denuncia,01/12/2021,19:02:11,PALERMO,19
Denuncia,02/12/2021,14:59:31,SAN NICOLAS,14
Denuncia,02/12/2021,10:10:44,BOCA,10
Denuncia,02/12/2021,09:24:49,MONSERRAT,09
Denuncia,02/12/2021,09:47:57,MONSERRAT,09
Denuncia,02/12/2021,01:09:33,BARRACAS,01
Denuncia,02/12/2021,20:12:50,RETIRO,20
Denuncia,02/12/2021,12:33:47,CABALLITO,12
Denuncia,02/12/2021,01:26:53,PALERMO,01
Denuncia,02/12/2021,13:44:24,PALERMO,13
Denuncia,02/12/2021,10:13:20,ALMAGRO,10
Denuncia,02/12/2021,15:05:23,CHACARITA,15
Denuncia,02/12/2021,13:31:54,CABALLITO,13
Denuncia,02/12/2021,09:33:40,PALERMO,09
Denuncia,02/12/2021,08:37:02,CHACARITA,08
Denuncia,02/12/2021,20:02:13,RECOLETA,20
Denuncia,02/12/2021,21:02:18,VILLA CRESPO,21
Denuncia,02/12/2021,23:52:59,NUÑEZ,23
Denuncia,02/12/2021,20:42:11,PALERMO,20
Denuncia,02/12/2021,22:49:02,SAN CRISTOBAL,22
Denuncia,02/12/2021,23:55:33,CHACARITA,23
Denuncia,03/12/2021,14:21:38,BELGRANO,14
Denuncia,03/12/2021,21:08:42,RECOLETA,21
Denuncia,03/12/2021,20:52:48,VILLA URQUIZA,20
Denuncia,03/12/2021,21:52:17,RECOLETA,21
Denuncia,03/12/2021,22:09:17,NUÑEZ,22
Denuncia,03/12/2021,09:59:03,RECOLETA,09
Denuncia,03/12/2021,16:26:11,NUÑEZ,16
Denuncia,03/12/2021,06:28:19,PALERMO,06
Denuncia,03/12/2021,14:18:01,RECOLETA,14
Denuncia,03/12/2021,01:28:43,PALERMO,01
Denuncia,03/12/2021,18:35:28,CABALLITO,18
Denuncia,03/12/2021,13:14:23,CHACARITA,13
Denuncia,03/12/2021,19:27:58,RECOLETA,19
Denuncia,03/12/2021,23:31:16,PALERMO,23
Denuncia,03/12/2021,08:47:07,FLORES,08
Denuncia,03/12/2021,23:51:57,NUÑEZ,23
Denuncia,03/12/2021,03:00:54,COLEGIALES,03
Denuncia,03/12/2021,13:07:51,BARRACAS,13
Denuncia,03/12/2021,01:49:50,RECOLETA,01
Denuncia,03/12/2021,17:34:51,BALVANERA,17
Denuncia,03/12/2021,14:17:51,ALMAGRO,14
Denuncia,04/12/2021,10:25:04,CABALLITO,10
Denuncia,04/12/2021,22:25:23,RECOLETA,22
Denuncia,04/12/2021,17:50:51,PALERMO,17
Denuncia,04/12/2021,09:31:09,MONSERRAT,09
Denuncia,04/12/2021,19:50:32,BELGRANO,19
Denuncia,04/12/2021,01:41:34,BELGRANO,01
Denuncia,04/12/2021,11:05:55,VILLA ORTUZAR,11
Denuncia,04/12/2021,14:34:30,NUÑEZ,14
Denuncia,04/12/2021,10:18:01,COLEGIALES,10
Denuncia,04/12/2021,00:53:24,PALERMO,00
Denuncia,04/12/2021,23:05:17,RECOLETA,23
Denuncia,04/12/2021,23:59:15,BALVANERA,23
Denuncia,04/12/2021,14:10:13,NUÑEZ,14
Denuncia,05/12/2021,11:45:17,VILLA DEL PARQUE,11
Denuncia,05/12/2021,11:54:14,VILLA DEL PARQUE,11
Denuncia,05/12/2021,00:52:41,RECOLETA,00
Denuncia,05/12/2021,15:22:33,PARQUE CHACABUCO,15
Denuncia,05/12/2021,01:19:52,VILLA DEL PARQUE,01
Denuncia,05/12/2021,01:10:07,VILLA CRESPO,01
Denuncia,05/12/2021,14:33:08,PALERMO,14
Denuncia,05/12/2021,14:06:11,BOEDO,14
Denuncia,05/12/2021,17:34:18,PALERMO,17
Denuncia,05/12/2021,16:24:14,PALERMO,16
Denuncia,05/12/2021,21:22:28,PALERMO,21
Denuncia,05/12/2021,20:29:05,CABALLITO,20
Denuncia,05/12/2021,22:41:35,PARQUE CHAS,22
Denuncia,05/12/2021,05:10:26,VILLA DEL PARQUE,05
Denuncia,05/12/2021,20:04:40,RECOLETA,20
Denuncia,06/12/2021,08:38:31,LINIERS,08
Denuncia,06/12/2021,13:47:47,VILLA URQUIZA,13
Denuncia,06/12/2021,10:46:30,VELEZ SARSFIELD,10
Denuncia,06/12/2021,00:30:14,CONSTITUCION,00
Denuncia,06/12/2021,17:13:32,VILLA LURO,17
Denuncia,06/12/2021,16:14:56,PALERMO,16
Denuncia,06/12/2021,22:12:59,BALVANERA,22
Denuncia,06/12/2021,23:04:52,PARQUE CHACABUCO,23
Denuncia,06/12/2021,14:55:03,PALERMO,14
Denuncia,06/12/2021,18:08:57,MONSERRAT,18
Denuncia,06/12/2021,21:50:06,PALERMO,21
Denuncia,06/12/2021,14:06:38,COLEGIALES,14
Denuncia,06/12/2021,17:00:57,VILLA URQUIZA,17
Denuncia,06/12/2021,18:05:56,PALERMO,18
Denuncia,06/12/2021,15:41:50,PALERMO,15
Denuncia,07/12/2021,23:25:49,VILLA DEL PARQUE,23
Denuncia,07/12/2021,22:46:51,RETIRO,22
Denuncia,07/12/2021,13:51:27,SAN TELMO,13
Denuncia,07/12/2021,15:19:56,PALERMO,15
Denuncia,07/12/2021,23:23:26,VILLA DEL PARQUE,23
Denuncia,08/12/2021,00:35:08,BALVANERA,00
Denuncia,08/12/2021,03:22:17,VILLA URQUIZA,03
Denuncia,08/12/2021,09:32:43,VILLA URQUIZA,09
Denuncia,08/12/2021,01:20:08,NUÑEZ,01
Denuncia,08/12/2021,00:46:29,VILLA CRESPO,00
Denuncia,08/12/2021,00:47:10,BALVANERA,00
Denuncia,08/12/2021,01:05:44,VILLA CRESPO,01
Denuncia,08/12/2021,22:40:24,VILLA URQUIZA,22
Denuncia,08/12/2021,16:25:28,RECOLETA,16
Denuncia,08/12/2021,20:54:13,PALERMO,20
Denuncia,08/12/2021,22:38:06,PUERTO MADERO,22
Denuncia,08/12/2021,23:36:28,PALERMO,23
Denuncia,08/12/2021,01:17:15,VILLA CRESPO,01
Denuncia,08/12/2021,14:36:34,VILLA DEL PARQUE,14
Denuncia,08/12/2021,20:18:37,VILLA CRESPO,20
Denuncia,08/12/2021,17:01:34,COLEGIALES,17
Denuncia,09/12/2021,09:15:36,PALERMO,09
Denuncia,09/12/2021,09:24:24,RETIRO,09
Denuncia,09/12/2021,13:04:45,PALERMO,13
Denuncia,09/12/2021,20:32:05,PALERMO,20
Denuncia,09/12/2021,23:47:13,VILLA DEVOTO,23
Denuncia,09/12/2021,11:50:59,PALERMO,11
Denuncia,09/12/2021,12:10:58,RECOLETA,12
Denuncia,09/12/2021,19:26:36,COLEGIALES,19
Denuncia,09/12/2021,18:02:39,BELGRANO,18
Denuncia,09/12/2021,09:54:10,CABALLITO,09
Denuncia,09/12/2021,12:25:06,VILLA CRESPO,12
Denuncia,10/12/2021,09:03:56,VILLA DEVOTO,09
Denuncia,10/12/2021,12:10:26,BELGRANO,12
Denuncia,10/12/2021,22:28:42,PALERMO,22
Denuncia,10/12/2021,23:26:29,VILLA DEVOTO,23
Denuncia,10/12/2021,08:27:41,CHACARITA,08
Denuncia,10/12/2021,09:44:50,RECOLETA,09
Denuncia,10/12/2021,09:46:10,CONSTITUCION,09
Denuncia,10/12/2021,09:12:13,VILLA LURO,09
Denuncia,10/12/2021,10:57:28,VILLA CRESPO,10
Denuncia,10/12/2021,10:15:48,COLEGIALES,10
Denuncia,10/12/2021,16:33:55,PALERMO,16
Denuncia,10/12/2021,09:22:22,VILLA DEVOTO,09
Denuncia,10/12/2021,10:15:47,VILLA LURO,10
Denuncia,10/12/2021,23:08:19,BOEDO,23
Denuncia,10/12/2021,22:46:27,BELGRANO,22
Denuncia,10/12/2021,23:19:03,NUÑEZ,23
Denuncia,10/12/2021,18:08:23,MONSERRAT,18
Denuncia,10/12/2021,18:00:53,SAN TELMO,18
Denuncia,10/12/2021,08:31:04,BELGRANO,08
Denuncia,10/12/2021,00:21:37,MONSERRAT,00
Denuncia,11/12/2021,21:58:44,CHACARITA,21
Denuncia,11/12/2021,22:39:25,NUÑEZ,22
Denuncia,11/12/2021,22:46:05,PALERMO,22
Denuncia,11/12/2021,02:12:58,PALERMO,02
Denuncia,11/12/2021,02:14:08,ALMAGRO,02
Denuncia,11/12/2021,21:37:27,NUÑEZ,21
Denuncia,11/12/2021,21:50:54,SAN NICOLAS,21
Denuncia,11/12/2021,20:01:21,CHACARITA,20
Denuncia,11/12/2021,17:42:59,CABALLITO,17
Denuncia,11/12/2021,11:42:59,COLEGIALES,11
Denuncia,11/12/2021,23:02:26,CHACARITA,23
Denuncia,11/12/2021,00:36:21,PALERMO,00
Denuncia,11/12/2021,07:50:03,CABALLITO,07
Denuncia,11/12/2021,01:06:34,MONSERRAT,01
Denuncia,11/12/2021,01:43:10,PALERMO,01
Denuncia,11/12/2021,02:40:03,PALERMO,02
Denuncia,11/12/2021,11:06:38,CHACARITA,11
Denuncia,11/12/2021,15:11:07,VILLA CRESPO,15
Denuncia,11/12/2021,18:48:33,PALERMO,18
Denuncia,11/12/2021,15:02:19,COLEGIALES,15
Denuncia,12/12/2021,01:25:05,CABALLITO,01
Denuncia,12/12/2021,10:36:25,PALERMO,10
Denuncia,12/12/2021,03:24:03,PALERMO,03
Denuncia,12/12/2021,08:05:52,SAN NICOLAS,08
Denuncia,12/12/2021,09:56:16,CHACARITA,09
Denuncia,12/12/2021,00:08:07,VILLA SANTA RITA,00
Denuncia,12/12/2021,23:33:26,PALERMO,23
Denuncia,12/12/2021,03:00:14,PALERMO,03
Denuncia,12/12/2021,15:17:01,VILLA LUGANO,15
Denuncia,12/12/2021,22:14:19,BALVANERA,22
Denuncia,12/12/2021,14:46:26,RECOLETA,14
Denuncia,12/12/2021,23:17:24,PALERMO,23
Denuncia,13/12/2021,13:22:44,MONSERRAT,13
Denuncia,13/12/2021,13:53:01,RECOLETA,13
Denuncia,13/12/2021,01:46:48,VILLA LURO,01
Denuncia,13/12/2021,12:21:38,BELGRANO,12
Denuncia,13/12/2021,01:57:08,MONSERRAT,01
Denuncia,13/12/2021,11:31:39,CABALLITO,11
Denuncia,13/12/2021,12:36:23,VILLA URQUIZA,12
Denuncia,13/12/2021,14:21:03,VILLA DEVOTO,14
Denuncia,13/12/2021,10:48:30,PALERMO,10
Denuncia,13/12/2021,19:39:37,BELGRANO,19
Denuncia,13/12/2021,12:40:37,VILLA LURO,12
Denuncia,13/12/2021,19:01:41,CABALLITO,19
Denuncia,13/12/2021,22:22:53,PALERMO,22
Denuncia,14/12/2021,00:46:03,PALERMO,00
Denuncia,14/12/2021,02:27:27,RECOLETA,02
Denuncia,14/12/2021,10:17:42,MONSERRAT,10
Denuncia,14/12/2021,00:59:13,COLEGIALES,00
Denuncia,14/12/2021,12:32:46,VILLA SANTA RITA,12
Denuncia,14/12/2021,10:55:48,PARQUE CHAS,10
Denuncia,14/12/2021,15:46:05,VILLA URQUIZA,15
Denuncia,14/12/2021,21:00:28,CABALLITO,21
Denuncia,14/12/2021,21:10:49,CABALLITO,21
Denuncia,14/12/2021,07:16:52,MONSERRAT,07
Denuncia,14/12/2021,00:24:08,VILLA URQUIZA,00
Denuncia,14/12/2021,16:27:31,VILLA URQUIZA,16
Denuncia,14/12/2021,16:55:27,FLORESTA,16
Denuncia,14/12/2021,17:57:52,MONSERRAT,17
Denuncia,15/12/2021,16:23:35,PALERMO,16
Denuncia,15/12/2021,11:41:50,CABALLITO,11
Denuncia,15/12/2021,08:44:33,SAN TELMO,08
Denuncia,15/12/2021,19:23:01,VILLA URQUIZA,19
Denuncia,15/12/2021,22:02:09,PALERMO,22
Denuncia,15/12/2021,02:52:34,BALVANERA,02
Denuncia,15/12/2021,22:58:35,ALMAGRO,22
Denuncia,15/12/2021,11:58:34,RETIRO,11
Denuncia,15/12/2021,08:43:37,CHACARITA,08
Denuncia,15/12/2021,09:35:06,VILLA PUEYRREDON,09
Denuncia,15/12/2021,22:38:12,PALERMO,22
Denuncia,15/12/2021,23:14:51,FLORES,23
Denuncia,15/12/2021,23:22:21,PALERMO,23
Denuncia,15/12/2021,13:11:08,CABALLITO,13
Denuncia,15/12/2021,21:54:22,PALERMO,21
Denuncia,15/12/2021,16:37:29,BELGRANO,16
Denuncia,16/12/2021,19:31:22,VILLA ORTUZAR,19
Denuncia,16/12/2021,10:11:56,BOEDO,10
Denuncia,16/12/2021,10:56:00,VILLA PUEYRREDON,10
Denuncia,16/12/2021,16:17:03,NUÑEZ,16
Denuncia,16/12/2021,18:32:42,MONSERRAT,18
Denuncia,16/12/2021,14:40:00,VILLA LUGANO,14
Denuncia,16/12/2021,09:55:35,VILLA CRESPO,09
Denuncia,16/12/2021,01:19:25,PALERMO,01
Denuncia,16/12/2021,14:17:55,PALERMO,14
Denuncia,16/12/2021,16:20:52,PATERNAL,16
Denuncia,16/12/2021,01:15:19,VILLA RIACHUELO,01
Denuncia,16/12/2021,19:35:53,VILLA ORTUZAR,19
Denuncia,16/12/2021,10:31:53,FLORES,10
Denuncia,16/12/2021,11:26:07,BALVANERA,11
Denuncia,16/12/2021,21:13:07,PUERTO MADERO,21
Denuncia,16/12/2021,23:34:53,VILLA DEL PARQUE,23
Denuncia,16/12/2021,13:01:51,RECOLETA,13
Denuncia,16/12/2021,22:32:09,NUÑEZ,22
Denuncia,16/12/2021,23:41:40,VILLA DEL PARQUE,23
Denuncia,16/12/2021,23:09:20,PALERMO,23
Denuncia,16/12/2021,23:30:17,VILLA DEL PARQUE,23
Denuncia,16/12/2021,17:55:07,PALERMO,17
Denuncia,16/12/2021,22:01:14,PALERMO,22
Denuncia,17/12/2021,11:55:17,VILLA DEL PARQUE,11
Denuncia,17/12/2021,00:16:25,PUERTO MADERO,00
Denuncia,17/12/2021,01:47:57,ALMAGRO,01
Denuncia,17/12/2021,00:12:35,LINIERS,00
Denuncia,17/12/2021,13:09:33,PALERMO,13
Denuncia,17/12/2021,13:20:43,PALERMO,13
Denuncia,17/12/2021,08:35:46,PALERMO,08
Denuncia,17/12/2021,02:03:42,RECOLETA,02
Denuncia,17/12/2021,13:24:32,PALERMO,13
Denuncia,17/12/2021,14:30:45,PALERMO,14
Denuncia,17/12/2021,02:05:54,RECOLETA,02
Denuncia,17/12/2021,01:46:28,VILLA URQUIZA,01
Denuncia,17/12/2021,18:34:46,MONSERRAT,18
Denuncia,17/12/2021,22:25:43,PALERMO,22
Denuncia,17/12/2021,22:16:04,VILLA ORTUZAR,22
Denuncia,17/12/2021,23:41:23,BELGRANO,23
Denuncia,17/12/2021,19:19:59,PALERMO,19
Denuncia,18/12/2021,00:09:05,SAN CRISTOBAL,00
Denuncia,18/12/2021,17:56:33,ALMAGRO,17
Denuncia,18/12/2021,20:11:21,VILLA DEL PARQUE,20
Denuncia,18/12/2021,17:20:28,CABALLITO,17
Denuncia,18/12/2021,09:44:50,PATERNAL,09
Denuncia,18/12/2021,09:09:50,BALVANERA,09
Denuncia,18/12/2021,01:03:46,BALVANERA,01
Denuncia,18/12/2021,01:07:53,PALERMO,01
Denuncia,18/12/2021,17:14:58,CABALLITO,17
Denuncia,18/12/2021,01:44:59,FLORES,01
Denuncia,18/12/2021,06:01:02,SAN TELMO,06
Denuncia,18/12/2021,15:10:35,SAN TELMO,15
Denuncia,18/12/2021,23:47:44,PALERMO,23
Denuncia,18/12/2021,21:45:56,SAN TELMO,21
Denuncia,18/12/2021,23:14:52,PALERMO,23
Denuncia,18/12/2021,20:57:21,PALERMO,20
Denuncia,18/12/2021,19:00:15,CHACARITA,19
Denuncia,19/12/2021,13:18:25,PALERMO,13
Denuncia,19/12/2021,08:23:22,SAN TELMO,08
Denuncia,19/12/2021,03:00:21,PARQUE CHACABUCO,03
Denuncia,19/12/2021,11:00:55,PARQUE AVELLANEDA,11
Denuncia,19/12/2021,09:15:59,SAN TELMO,09
Denuncia,19/12/2021,03:41:14,ALMAGRO,03
Denuncia,19/12/2021,21:53:53,FLORES,21
Denuncia,19/12/2021,17:26:54,CABALLITO,17
Denuncia,19/12/2021,08:36:45,SAN TELMO,08
Denuncia,19/12/2021,09:07:07,SAN TELMO,09
Denuncia,19/12/2021,11:23:19,VILLA DEL PARQUE,11
Denuncia,19/12/2021,21:24:18,PALERMO,21
Denuncia,19/12/2021,17:38:22,BALVANERA,17
Denuncia,19/12/2021,22:57:50,PALERMO,22
Denuncia,19/12/2021,15:41:15,LINIERS,15
Denuncia,19/12/2021,14:55:48,VILLA CRESPO,14
Denuncia,19/12/2021,22:20:44,PALERMO,22
Denuncia,19/12/2021,16:30:53,PALERMO,16
Denuncia,19/12/2021,02:57:55,VILLA URQUIZA,02
Denuncia,19/12/2021,16:38:38,ALMAGRO,16
Denuncia,20/12/2021,12:36:36,COLEGIALES,12
Denuncia,20/12/2021,11:24:11,SAN TELMO,11
Denuncia,20/12/2021,10:17:48,CABALLITO,10
Denuncia,20/12/2021,09:55:47,SAN TELMO,09
Denuncia,20/12/2021,02:24:34,PALERMO,02
Denuncia,20/12/2021,08:09:48,VILLA DEL PARQUE,08
Denuncia,20/12/2021,17:50:15,CABALLITO,17
Denuncia,20/12/2021,01:42:19,VILLA URQUIZA,01
Denuncia,20/12/2021,01:37:13,VILLA URQUIZA,01
Denuncia,20/12/2021,13:51:05,FLORES,13
Denuncia,20/12/2021,12:19:20,VILLA SANTA RITA,12
Denuncia,20/12/2021,17:47:02,ALMAGRO,17
Denuncia,20/12/2021,10:26:09,CABALLITO,10
Denuncia,20/12/2021,11:54:29,BELGRANO,11
Denuncia,20/12/2021,15:22:40,SAAVEDRA,15
Denuncia,20/12/2021,17:25:45,BELGRANO,17
Denuncia,20/12/2021,17:07:25,BELGRANO,17
Denuncia,20/12/2021,13:47:18,BOCA,13
Denuncia,20/12/2021,18:33:24,VILLA URQUIZA,18
Denuncia,20/12/2021,22:15:52,PALERMO,22
Denuncia,20/12/2021,23:46:38,VILLA CRESPO,23
Denuncia,21/12/2021,19:36:44,PALERMO,19
Denuncia,21/12/2021,00:44:01,PUERTO MADERO,00
Denuncia,21/12/2021,09:48:46,BALVANERA,09
Denuncia,21/12/2021,14:50:11,NUÑEZ,14
Denuncia,21/12/2021,20:01:50,VILLA URQUIZA,20
Denuncia,21/12/2021,09:24:55,CHACARITA,09
Denuncia,21/12/2021,21:33:14,ALMAGRO,21
Denuncia,21/12/2021,17:19:10,BELGRANO,17
Denuncia,21/12/2021,23:13:30,BELGRANO,23
Denuncia,21/12/2021,10:46:42,RECOLETA,10
Denuncia,21/12/2021,08:44:43,RECOLETA,08
Denuncia,21/12/2021,19:35:19,BALVANERA,19
Denuncia,21/12/2021,21:05:36,SAN NICOLAS,21
Denuncia,22/12/2021,13:41:31,ALMAGRO,13
Denuncia,22/12/2021,10:09:06,RECOLETA,10
Denuncia,22/12/2021,15:01:24,MONSERRAT,15
Denuncia,22/12/2021,11:42:35,VILLA PUEYRREDON,11
Denuncia,22/12/2021,08:46:16,BELGRANO,08
Denuncia,22/12/2021,00:09:12,BALVANERA,00
Denuncia,22/12/2021,07:30:35,VILLA URQUIZA,07
Denuncia,22/12/2021,13:24:50,BELGRANO,13
Denuncia,22/12/2021,07:27:55,FLORES,07
Denuncia,22/12/2021,08:53:47,CHACARITA,08
Denuncia,22/12/2021,08:16:39,PALERMO,08
Denuncia,22/12/2021,11:08:42,BELGRANO,11
Denuncia,22/12/2021,01:32:46,PALERMO,01
Denuncia,22/12/2021,20:04:58,SAN CRISTOBAL,20
Denuncia,22/12/2021,22:39:44,SAAVEDRA,22
Denuncia,22/12/2021,22:02:57,CABALLITO,22
Denuncia,22/12/2021,18:27:33,VILLA ORTUZAR,18
Denuncia,22/12/2021,10:45:07,PALERMO,10
Denuncia,22/12/2021,18:52:58,ALMAGRO,18
Denuncia,22/12/2021,16:57:37,BOCA,16
Denuncia,22/12/2021,23:25:12,NUÑEZ,23
Denuncia,22/12/2021,23:32:21,PALERMO,23
Denuncia,22/12/2021,19:54:42,BALVANERA,19
Denuncia,23/12/2021,22:15:32,BOCA,22
Denuncia,23/12/2021,07:58:11,CHACARITA,07
Denuncia,23/12/2021,00:51:17,VILLA URQUIZA,00
Denuncia,23/12/2021,00:55:07,PALERMO,00
Denuncia,23/12/2021,04:31:24,MONSERRAT,04
Denuncia,23/12/2021,12:12:27,ALMAGRO,12
Denuncia,23/12/2021,12:43:16,NUÑEZ,12
Denuncia,23/12/2021,00:06:18,PALERMO,00
Denuncia,23/12/2021,00:14:37,LINIERS,00
Denuncia,23/12/2021,07:57:49,MONSERRAT,07
Denuncia,23/12/2021,22:49:17,PALERMO,22
Denuncia,23/12/2021,20:40:48,PALERMO,20
Denuncia,23/12/2021,22:09:21,SAN NICOLAS,22
Denuncia,23/12/2021,21:27:03,BOCA,21
Denuncia,24/12/2021,00:14:36,CHACARITA,00
Denuncia,24/12/2021,02:20:42,ALMAGRO,02
Denuncia,24/12/2021,11:54:52,RECOLETA,11
Denuncia,24/12/2021,12:22:57,VILLA CRESPO,12
Denuncia,24/12/2021,15:40:52,COLEGIALES,15
Denuncia,24/12/2021,21:30:25,BELGRANO,21
Denuncia,24/12/2021,07:40:26,FLORES,07
Denuncia,25/12/2021,18:20:24,MONSERRAT,18
Denuncia,25/12/2021,21:52:54,CHACARITA,21
Denuncia,25/12/2021,20:25:32,MONSERRAT,20
Denuncia,25/12/2021,20:27:55,MONSERRAT,20
Denuncia,26/12/2021,01:30:33,VILLA DEL PARQUE,01
Denuncia,26/12/2021,22:10:44,CHACARITA,22
Denuncia,26/12/2021,01:32:23,PALERMO,01
Denuncia,26/12/2021,01:49:56,MONSERRAT,01
Denuncia,26/12/2021,08:56:38,PALERMO,08
Denuncia,26/12/2021,10:35:18,ALMAGRO,10
Denuncia,26/12/2021,13:34:27,MONSERRAT,13
Denuncia,26/12/2021,08:07:56,VILLA CRESPO,08
Denuncia,26/12/2021,16:31:49,PALERMO,16
Denuncia,27/12/2021,01:17:07,FLORESTA,01
Denuncia,27/12/2021,13:21:21,CHACARITA,13
Denuncia,27/12/2021,13:26:02,SAN NICOLAS,13
Denuncia,27/12/2021,18:54:09,CHACARITA,18
Denuncia,27/12/2021,22:34:29,NUÑEZ,22
Denuncia,27/12/2021,02:52:00,VILLA URQUIZA,02
Denuncia,27/12/2021,09:26:01,MONSERRAT,09
Denuncia,27/12/2021,10:59:22,BELGRANO,10
Denuncia,27/12/2021,14:49:34,PALERMO,14
Denuncia,27/12/2021,13:52:16,ALMAGRO,13
Denuncia,27/12/2021,22:00:34,SAAVEDRA,22
Denuncia,28/12/2021,21:09:31,RECOLETA,21
Denuncia,28/12/2021,08:21:36,CHACARITA,08
Denuncia,28/12/2021,05:39:17,PALERMO,05
Denuncia,28/12/2021,11:25:31,SAAVEDRA,11
Denuncia,28/12/2021,01:09:41,CABALLITO,01
Denuncia,28/12/2021,10:39:52,VILLA URQUIZA,10
Denuncia,28/12/2021,20:55:45,VILLA URQUIZA,20
Denuncia,29/12/2021,00:09:44,VILLA CRESPO,00
Denuncia,29/12/2021,12:59:28,PALERMO,12
Denuncia,29/12/2021,09:14:54,SAAVEDRA,09
Denuncia,29/12/2021,09:26:01,MATADEROS,09
Denuncia,29/12/2021,09:42:15,VILLA CRESPO,09
Denuncia,29/12/2021,15:34:47,BARRACAS,15
Denuncia,29/12/2021,23:09:01,CABALLITO,23
Denuncia,29/12/2021,22:05:51,COGHLAN,22
Denuncia,29/12/2021,16:49:13,FLORES,16
Denuncia,30/12/2021,22:45:41,RECOLETA,22
Denuncia,30/12/2021,11:28:07,ALMAGRO,11
Denuncia,30/12/2021,08:50:44,BELGRANO,08
Denuncia,30/12/2021,21:33:16,PARQUE CHAS,21
Denuncia,31/12/2021,04:00:31,MONSERRAT,04
Denuncia,31/12/2021,06:15:55,CABALLITO,06
Denuncia,31/12/2021,07:25:27,VILLA RIACHUELO,07
Denuncia,31/12/2021,13:29:01,RETIRO,13
Denuncia,31/12/2021,14:45:59,BELGRANO,14
Denuncia,31/12/2021,16:11:15,RECOLETA,16
